siren,siret_siege,denomination,nom_usage,sigle,naf,naf_numerique,tags_numerique,categorie_juridique,famille_ess,flag_ess_sirene,est_active,date_creation,tranche_effectifs,annee_effectifs,categorie_entreprise,caractere_employeur,societe_mission,rna,code_postal,commune,site_web,nom_structure_porteuse,sources,origines,methode_jointure,confiance_jointure,score_enrichissement
808814529,80881452900018,TESO.NET,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2014-04-12,NN,,,,,W751224132,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
808931331,80893133100017,DU VILLAGE DE LA POTERIE,,,63.12Z,True,portail_web,9220.0,association,True,False,2009-04-24,NN,,,,,W9M3000791,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
809159965,80915996500015,INTERGER SOFLWORKS,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-01-12,NN,,,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
809187636,80918763600075,ACHILLE SOLUTIONS,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2015-02-01,02,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
809262389,80926238900053,HYPRA,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2015-02-08,11,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
809592686,80959268600020,KazLab (La),,,94.99Z,False,,9220.0,association,True,True,2015-02-11,03,2023.0,PME,,,W9C2000521,97320.0,ST LAURENT DU MARONI,https://manifact.org/,Manifact,tiers_lieux,tiers_lieux,scoring,0.9,1.0
809710890,80971089000033,HUBIQUIT,,,62.02A,True,conseil_it,5460.0,,,True,2015-02-18,02,2023.0,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
809915671,80991567100014,GFIIP - GuyaFab Innovation In Progress,,,94.99Z,False,,9220.0,association,True,True,2015-02-13,12,2023.0,PME,,,W9C1003412,97310.0,KOUROU,,GUYACLIC',tiers_lieux,tiers_lieux,scoring,0.9,0.92
809917214,80991721400029,LES CO-CITOYENS,,,63.12Z,True,portail_web,9220.0,association,True,True,2015-02-10,00,2023.0,PME,,,W751228122,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810035782,81003578200012,A 2.0,,,62.01Z,True,dev_logiciel,9220.0,association,True,False,2015-02-01,NN,,,,,W332018126,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
810061499,81006149900044,SENSOR FACTORY SAS,,,62.02A,True,conseil_it,5710.0,,True,True,2015-03-03,01,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
810122846,81012284600027,NSA CONSULTANTS,,,62.02A,True,conseil_it,5710.0,,True,True,2015-02-17,01,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
810157982,81015798200044,MOBICOOP,,,63.11Z,True,hebergement,5660.0,,True,True,2015-01-28,12,2023.0,PME,,,,,,,,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,0.58
810186742,81018674200013,ALTER&COM',,ALTER&COM',62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-03-14,NN,,,,,W133021432,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810281253,81028125300015,VOXEUROP ASSOCIATION,,ASSO PRESSEUROP,63.12Z,True,portail_web,9220.0,association,True,True,2015-01-11,NN,,PME,,,W751222885,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810283556,81028355600019,IDEEZ,,,62.02A,True,conseil_it,5710.0,,True,True,2015-03-16,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
810311928,81031192800016,STICKER-LABEL,,,63.12Z,True,portail_web,9220.0,association,True,True,2015-03-10,01,2023.0,PME,,,W643006943,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810404871,81040487100024,I WHEEL SHARE,,,63.11Z,True,hebergement,5710.0,,,False,2015-03-01,NN,,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
810502401,81050240100062,NOS PETITES REVOLUTIONS,,NPR,62.01Z,True,dev_logiciel,5710.0,,True,True,2015-03-10,01,2023.0,PME,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
810535112,81053511200017,ADOPLEX,,,62.02A,True,conseil_it,9220.0,association,True,True,2015-02-20,NN,,,,,W133022802,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810594531,81059453100032,LE FANTASTIQUE BAZAR,,,62.01Z,True,dev_logiciel,5499.0,,True,True,2015-05-01,03,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
810675462,81067546200016,PYTHONIAN,,,62.01Z,True,dev_logiciel,5499.0,,,True,2015-04-01,03,2023.0,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
810686683,81068668300014,"CITEGO-CITES, TERRITOIRE, GOUVERNANCE",,,63.12Z,True,portail_web,9220.0,association,True,True,2015-02-23,01,2023.0,PME,,,W751228259,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
810720557,81072055700034,24EME,,,62.01Z,True,dev_logiciel,5499.0,,,True,2015-03-26,03,2023.0,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
810930222,81093022200015,COLIBULLE,,,62.01Z,True,dev_logiciel,9260.0,association,True,True,2014-11-01,NN,,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
811002369,81100236900023,CONSULTVOX,,,62.02A,True,conseil_it,5710.0,,True,False,2015-05-01,02,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
811023746,81102374600019,PXL SAINT MARTIN DE CRAU,,,62.02A,True,conseil_it,9220.0,association,True,True,2015-03-09,NN,,,,,W132004794,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811168525,81116852500012,FANTASTICODE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-04-09,NN,,,,,W052003661,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811170083,81117008300018,FOCUSPORT.FR,,,63.12Z,True,portail_web,9220.0,association,True,True,2015-03-30,NN,,,,,W133022993,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811185198,81118519800017,SQUAREGOLAB,,,62.01Z,True,dev_logiciel,5710.0,,,True,2015-05-01,NN,,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
811342609,81134260900013,ATOUM STUDIO,,,62.02A,True,conseil_it,5458.0,cooperative,True,False,2015-05-12,NN,,,,,,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.67
811380344,81138034400010,POPCOM,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-03-29,NN,,,,,W812004426,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811638063,81163806300016,ASSOCIATION LES ECHOS DE COUSPEAU,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-05-04,NN,,,,,W261002151,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811742436,81174243600090,LOKTIS,[ND],[ND],62.01Z,True,dev_logiciel,5499.0,,True,True,2015-05-13,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
811786250,81178625000019,UNION POUR LA PROMOTION DES ENSEIGNEMENTS ET CARRIERES SCIENTIFIQUES,,UPECS,63.12Z,True,portail_web,9220.0,association,True,True,2013-01-04,NN,,,,,W832010285,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811815323,81181532300019,FOI DE CANARD,,,63.11Z,True,hebergement,9220.0,association,True,True,2015-04-23,NN,,,,,W591004536,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811841774,81184177400029,HAYYOO,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-02-22,NN,,,,,W751228269,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
811881457,81188145700014,VERNERIES,,,62.01Z,True,dev_logiciel,5710.0,,,True,2015-06-01,02,2023.0,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
811933563,81193356300017,LES DESORDINATEURS COMMUNICANTS,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-05-15,NN,,PME,,,W291006668,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
812055598,81205559800013,SIMPI,,,62.02A,True,conseil_it,5710.0,,,True,2015-06-12,01,2023.0,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
812382992,81238299200020,PROXGROUP,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-01-04,NN,,,,,W332018034,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
812435451,81243545100024,COMITE FRANCAIS DES TESTS LOGICIELS,,CFTL,62.02A,True,conseil_it,9220.0,association,True,True,2015-07-01,NN,,,,,W832005452,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
812448819,81244881900019,ENTRE'PRENEURS D'ACTIONS SOLIDAIRES,,EAS,62.01Z,True,dev_logiciel,9220.0,association,True,True,2013-01-16,NN,,PME,,,W263006226,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
812479806,81247980600026,DIGICOOP,,,62.01Z,True,dev_logiciel,5460.0,,True,True,2015-07-01,03,2023.0,PME,,,,,,,,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,0.58
812513299,81251329900030,EN VIE A BEZIERS (EVAB),,,63.12Z,True,portail_web,9220.0,association,True,True,2015-06-15,NN,,,,,W341007439,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
812641314,81264131400040,COOPGO,,,62.01Z,True,dev_logiciel,5460.0,,True,True,2015-08-01,02,2023.0,PME,,,,,,,,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,0.58
812773703,81277370300044,WWEEDDOO,,,58.29C,True,edition_logiciel,5710.0,,,True,2015-07-21,00,2023.0,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
812774263,81277426300014,KUNHEIM LINUX USER GROUPE,,LINUX KUNHEIM,62.02A,True,conseil_it,9260.0,association,True,True,2015-07-09,NN,,,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
812803914,81280391400017,TOUTLIMMO21.COM,,,62.01Z,True,dev_logiciel,9220.0,association,True,False,2015-03-16,NN,,,,,W212007942,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
812944346,81294434600012,LIBRAIRIE DE MUTUALISATION DES CONNAISSANCES,,LIMUCO,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-07-30,NN,,,,,W771012723,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813048816,81304881600017,CH ACTEURS DE MISES A DISPOSITIONS ECLAIREES -CHAMADE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-07-21,NN,,PME,,,W335003152,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813065042,81306504200018,VISAGO MEDIA,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-06-01,NN,,,,,W952008420,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813097672,81309767200014,WE GOT GAME,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2013-10-29,NN,,,,,W751221824,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813101110,81310111000019,QUINZEQUINZE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2014-09-15,NN,,,,,W751226061,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813211653,81321165300015,GROUPE ROXNETWORK,,,63.11Z,True,hebergement,9220.0,association,True,True,2014-04-25,NN,,,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
813275187,81327518700025,ARCADS,,,62.02A,True,conseil_it,5458.0,cooperative,True,True,2015-07-22,01,2023.0,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
813314853,81331485300017,INCUBATEUR NUMERIQUE DANS LE MONDE DE L'INTERNET,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2014-12-24,NN,,,,,W471002816,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813475258,81347525800014,LOKENRES,,,62.02A,True,conseil_it,9220.0,association,True,False,2015-09-08,NN,,,,,W931014296,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
813520491,81352049100016,INFORMATICA SPECIAL SERVICES,,,62.02A,True,conseil_it,9220.0,association,True,True,2015-06-16,NN,,,,,W081002961,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
813538303,81353830300021,CITIZACTION,,,63.12Z,True,portail_web,5710.0,,True,False,2015-09-08,NN,,,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
813701281,81370128100020,FZ CONSEILS,,,62.02A,True,conseil_it,5499.0,,True,False,2015-07-16,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
813760295,81376029500010,AFIDIUM EDITING,,,62.01Z,True,dev_logiciel,5710.0,,True,False,2015-10-16,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
813811494,81381149400026,URBILOG COMPETHANCE EA,,,62.01Z,True,dev_logiciel,5710.0,,,False,2015-09-16,12,2023.0,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
813821279,81382127900045,BAYES IMPACT FRANCE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-08-14,01,2023.0,PME,,,W922009396,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
814045258,81404525800039,SPOTLAB,,,62.01Z,True,dev_logiciel,5458.0,cooperative,True,True,2015-10-12,02,2023.0,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
814117867,81411786700014,ABC MEDIAS EVENEMENTIEL,,ABCME,63.12Z,True,portail_web,9220.0,association,True,True,2015-10-15,NN,,PME,,,W843003925,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
814256475,81425647500017,CODINGUP,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2014-10-06,NN,,,,,W863005911,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
814327102,81432710200012,PRISON INSIDER (PI),,,63.12Z,True,portail_web,9220.0,association,True,True,2015-08-31,11,2023.0,PME,,,W691088802,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
814637708,81463770800011,URGENCES SOINS INTENSIFS TRINITE,,U.S.I.T,62.02A,True,conseil_it,9220.0,association,True,True,2005-12-15,NN,,,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
814761920,81476192000036,WL INFORMATIQUE,,,62.02B,True,conseil_it,5458.0,cooperative,,True,2015-11-12,NN,,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,0.67
814796645,81479664500020,La CabAnne des Créateurs,,,77.39Z,False,,5710.0,,True,True,2015-12-01,02,2023.0,PME,,,,67300.0,SCHILTIGHEIM,http://www.lacabanne.org,,tiers_lieux,tiers_lieux,scoring,1.0,0.83
814878419,81487841900013,ASSOCIATION ORELLA,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-10-16,NN,,,,,W061007390,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
814972584,81497258400019,NORMANDIGITAL RESEAU NORMAND DES PROFESSIONNELS DU NUMERIQUE,,NORMANDIGITAL,62.02A,True,conseil_it,9220.0,association,True,True,2003-08-09,NN,,PME,,,W762002649,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
815004395,81500439500027,LE FILAMENT,,LF,62.02A,True,conseil_it,5458.0,cooperative,True,True,2015-12-01,02,2023.0,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
815057880,81505788000016,MISE EN RELATION DE PARTICULIERS POUR LE TRANSPORT DE COLIS,,DANSMESBAGAGES,63.12Z,True,portail_web,9220.0,association,True,True,2015-12-01,NN,,,,,W771012800,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
815186416,81518641600013,INFORMACORSE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-11-20,NN,,,,,W2B2002761,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
815291539,81529153900048,WEGIVE TECHNOLOGIES,,,62.01Z,True,dev_logiciel,5710.0,,True,False,2016-01-15,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
815296793,81529679300012,CLUB GAMING DE L'INSTITUT NATIONAL DES SCIENCES APPLIQUEES CENTRE VAL DE LOIRE,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2015-08-26,NN,,,,,W181003797,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
815321559,81532155900016,ORLAC SOLUTIONS,,,58.29C,True,edition_logiciel,5710.0,,True,False,2015-12-07,NN,,,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
815374830,81537483000017,ONOFFON,,,62.01Z,True,dev_logiciel,9220.0,association,True,False,2015-12-03,NN,,,,,W931014560,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
817390875,81739087500018,MARL DIGITAL SERVICES,,,62.02A,True,conseil_it,5710.0,,True,True,2016-01-01,03,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
817487267,81748726700012,VUES SUR LE MONDE,,VSLM,63.12Z,True,portail_web,9220.0,association,True,True,2015-11-25,NN,,,,,W751231798,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
817527070,81752707000020,STREET GEEK SECURITY,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-12-09,NN,,,,,W411003804,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
817581234,81758123400017,JUNIOR INFORMATIQUE DES ORGANISATIONS,,JIO,62.01Z,True,dev_logiciel,9220.0,association,True,False,2015-11-30,NN,,,,,W313019090,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
817646219,81764621900011,WEB ASSO ARCHIPEL,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2015-11-25,NN,,,,,W9G2003881,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
817654874,81765487400046,SPLENIUM,,,62.02A,True,conseil_it,5710.0,,True,False,2016-01-05,01,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
817705734,81770573400017,NEW SAVOUR,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2016-01-06,NN,,,,,W942005108,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
817967201,81796720100028,FABLAB L'EST - H30,,,62.02A,True,conseil_it,9220.0,association,True,True,2015-10-13,02,2023.0,PME,,,W9R3002030,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818036238,81803623800017,LES HACKTIVATEURS,,,62.02A,True,conseil_it,9220.0,association,True,False,2015-11-25,NN,,,,,W913006856,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818054207,81805420700019,COOPACOMP,,,62.01Z,True,dev_logiciel,5560.0,cooperative,True,True,2016-02-15,01,2023.0,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.67
818093270,81809327000010,KRAZYKOM,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2016-01-18,NN,,,,,W691091943,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818097511,81809751100047,AVENCOD,,,62.01Z,True,dev_logiciel,5710.0,,,True,2016-02-22,12,2023.0,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
818111916,81811191600024,Syntaxe Erreur,,,95.11Z,False,,9220.0,association,True,True,2016-02-01,11,2023.0,PME,,,W713003991,71130.0,GUEUGNON,https://syntaxerreur2-0.fr/,,tiers_lieux,tiers_lieux,scoring,0.88,1.0
818116469,81811646900011,OBSERVATOIRE INFORMATISE DU PATRIMOINE CULTUREL ET HISTORIQUE,,,63.11Z,True,hebergement,9220.0,association,True,True,2015-10-21,NN,,,,,W336003017,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818145302,81814530200050,SOFTNLABS,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2016-02-01,11,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
818186595,81818659500018,CENTRE DE RESSOURCES INFORMATIQUE POUR LES ASSOCIATIONS ET LES COLLECTIVITES,,CRIAC,62.02A,True,conseil_it,9220.0,association,True,True,2016-01-02,00,2023.0,PME,,,W623002848,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818256695,81825669500011,GERMARIANNE,,,63.12Z,True,portail_web,9220.0,association,True,True,2016-01-21,NN,,,,,W751232552,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818380065,81838006500024,TYCHECLOUD FRANCE,,,62.02A,True,conseil_it,5499.0,,True,True,2016-01-15,NN,,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
818383093,81838309300056,H4H,,,62.02A,True,conseil_it,5710.0,,True,True,2016-02-09,12,2023.0,ETI,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
818472565,81847256500014,LES PETITS GENIES,,LPG,62.01Z,True,dev_logiciel,9220.0,association,True,True,2016-01-15,NN,,PME,,,W451004285,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
818583338,81858333800053,SUPERVAN,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2016-02-10,12,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
818621930,81862193000028,BUSIT,,,58.29C,True,edition_logiciel,5710.0,,True,True,2016-02-03,03,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
818875536,81887553600018,BOOSTHEBERG,,,63.11Z,True,hebergement,9220.0,association,True,False,2016-01-27,NN,,,,,W911002062,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
818937484,81893748400033,NEA IDF,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2016-02-19,12,2023.0,ETI,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
819151663,81915166300021,FACE SUD HOTELS,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2016-03-01,NN,,PME,,,W832013530,,,,,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,0.75
819312638,81931263800011,THINK-TANKS'MEDIA,,,63.11Z,True,hebergement,9220.0,association,True,False,2016-03-16,NN,,,,,W751233000,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
819328196,81932819600012,SOCOOP,,,62.02A,True,conseil_it,5599.0,,,True,2016-03-01,02,2023.0,PME,,,,,,,,ess_france|sirene,ess_x_naf,siren_direct,1.0,0.58
819611864,81961186400029,LINKEE,,,58.29C,True,edition_logiciel,5710.0,,True,True,2016-03-24,11,2023.0,PME,,,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
819787086,81978708600019,APPLICATIONS WEB POUR ASSOCIATIONS,,,62.01Z,True,dev_logiciel,9220.0,association,True,False,2016-02-25,NN,,,,,W863006422,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
819830191,81983019100055,ARCESI PACA,,,62.02A,True,conseil_it,5710.0,,,True,2016-04-01,12,2023.0,PME,,,,,,,,esus|sirene,cate_x_naf,siren_direct,1.0,0.58
819845256,81984525600018,"SYSTEMES D'INFORMATION, RESEAUX INFORMATIQUES, MANAGEMENT DES ORGANISATIONS",,SIRIMO,62.02A,True,conseil_it,9220.0,association,True,False,2013-10-18,NN,,,,,W751221793,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
819969239,81996923900014,AROS COOPERATIVE,,,62.01Z,True,dev_logiciel,9900.0,fondation,,False,2016-05-01,NN,,,,,,,,,,sirene,cate_x_naf,siren_direct,1.0,0.67
819989971,81998997100042,INCAYA,,,62.02A,True,conseil_it,5458.0,cooperative,,True,2016-05-02,02,2023.0,PME,,,,,,,,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,0.67
820046662,82004666200038,E-COSI,,,62.02A,True,conseil_it,5460.0,,True,True,2016-05-02,11,2023.0,PME,,,,,,,,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,0.58
