siren,denominationUniteLegale,nomUniteLegale,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,categorieJuridiqueUniteLegale,trancheEffectifsUniteLegale,sources,methode_jointure
920950771,SCOPE,,63.12Z,O,9220,NN,sirene,siren_direct
920985595,ATMOS,,62.01Z,O,9220,NN,sirene,siren_direct
920987526,7 SANTE,,58.29C,O,9220,NN,sirene,siren_direct
920991932,MOONZ,,58.29C,O,5710,11,sirene,siren_direct
921081782,GPF CONSEIL,,62.02A,O,5710,NN,sirene,siren_direct
921183737,SOCIETE FRANCAISE DES SYSTEMES CONNECTES,,62.01Z,O,5710,02,sirene,siren_direct
921242541,KINGPERF,,63.11Z,O,9220,NN,sirene,siren_direct
921272217,CHIMERE,,62.02A,O,5710,02,sirene,siren_direct
921279444,4NATIONS FR,,58.21Z,O,9220,NN,sirene,siren_direct
921336731,UNDERTAKE,,62.01Z,O,5499,NN,sirene,siren_direct
921425344,FRIDAY AFTERNOONS,,58.21Z,O,5458,01,sirene,siren_direct
921466678,RAFTEL,,63.12Z,O,9220,NN,sirene,siren_direct
921549812,ASSOCIATION POUR UNE CONSOMMATION CITOYENNE,,62.01Z,O,9220,NN,sirene,siren_direct
921641056,INFINITYHEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
921685731,SAS CADLAND,,62.01Z,O,5710,NN,sirene,siren_direct
921697884,CSIRT AVIATION FRANCE,,62.02A,O,9220,NN,sirene,siren_direct
921729513,CONIXYS,,62.02A,O,5458,01,sirene,siren_direct
921741971,REEMPLOI REUNION BATIMENT TRAVAUX PUBLICS,,63.12Z,O,9220,NN,sirene,siren_direct
921762696,KABEKKA,,63.12Z,O,9220,NN,sirene,siren_direct
921838587,YORKHOST,,63.12Z,O,9220,NN,sirene,siren_direct
921847547,STATTNER COQUERAN LOCATION,,63.12Z,O,5710,NN,sirene,siren_direct
921923470,RUSSEL 69,,63.12Z,O,9220,NN,sirene,siren_direct
922014733,LA GARDE DE NUIT,,63.11Z,O,9220,NN,sirene,siren_direct
922053939,LOGICIEL 45,,62.01Z,O,9220,NN,sirene,siren_direct
922111794,KAZII,,62.02A,O,5710,NN,sirene,siren_direct
922155833,ACCOLADE,,62.02A,O,5460,02,sirene,siren_direct
922189709,KITTENCONNECT,,62.03Z,O,9220,NN,sirene,siren_direct
922198015,THEBLACKSIDE,,62.02A,O,9220,NN,sirene,siren_direct
922310552,LES AMIS D'ASIALYST,,63.12Z,O,9220,NN,sirene,siren_direct
922512934,LES BIOTOPS,,63.12Z,O,9220,NN,sirene,siren_direct
922717095,H4,,63.12Z,O,9220,NN,sirene,siren_direct
922780887,I C E (INFORMATIQUE COMMUNICATION ELECTRONIQUE),,62.02A,O,9220,NN,sirene,siren_direct
922823257,YAPLUKA,,62.01Z,O,9220,NN,sirene,siren_direct
922851449,WEBIBI,,63.12Z,O,9220,NN,sirene,siren_direct
922857883,C17INFOS,,63.12Z,O,9220,NN,sirene,siren_direct
922859392,FABLAB SEVRAN,,62.02A,O,9220,NN,sirene,siren_direct
922882295,ARTS EN PROVENCE,,63.12Z,O,9220,NN,sirene,siren_direct
922888417,TYLDE,,62.01Z,O,9220,NN,sirene,siren_direct
922929880,PINGSERV,,62.02A,O,9220,NN,sirene,siren_direct
922940945,AUDRIC PODMILSAK SASU,,62.02A,O,5710,NN,sirene,siren_direct
922970215,TECHNOSTRUCTURES,,62.01Z,O,9220,NN,sirene,siren_direct
923020846,SKYYRIXX,,63.11Z,O,9220,NN,sirene,siren_direct
923025183,EASYU,,63.11Z,O,9220,NN,sirene,siren_direct
923047963,RCM 2,,63.12Z,O,9220,NN,sirene,siren_direct
923078778,GROUPE BIONA,,63.11Z,O,9220,NN,sirene,siren_direct
923095103,T4 ZONE,,63.12Z,O,9220,NN,sirene,siren_direct
923113559,WOOPEAR,,62.01Z,O,9220,NN,sirene,siren_direct
923119523,FRNIX,,63.12Z,O,9220,NN,sirene,siren_direct
923126585,FLASHCLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
923128151,XRPL COMMONS,,63.11Z,O,9220,03,sirene,siren_direct
923162143,FLUXY GROUP,,63.11Z,O,9220,NN,sirene,siren_direct
923168637,ASSOCIATION DIGITAL HABITAT,,63.12Z,O,9220,NN,sirene,siren_direct
923209761,ASSOCIATION AUX SECOURS DES UTILISATEURS VICTIMES DES RANCONGICIELS ( ASECUR ),,62.02A,O,9220,NN,sirene,siren_direct
923226047,GROUPE SPEED CLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
923239552,FAIS PAS GENRE,,63.12Z,O,9220,NN,sirene,siren_direct
923264816,LE COMPTOIR DIGITAL SUD (CDS),,62.01Z,O,9220,NN,sirene,siren_direct
923285597,DELZYION'CLOUD (DLZ'CLOUD),,63.11Z,O,9220,NN,sirene,siren_direct
923322085,SECRET DE NAISSANCE,,62.01Z,O,9220,NN,sirene,siren_direct
923334171,IDIA TECH GRIMPORT DEVELOPPEMENT,,62.01Z,O,9220,NN,sirene,siren_direct
923364038,TWENTY-FIVE SCOPE,,63.12Z,O,9220,NN,sirene,siren_direct
923395602,PANEL.RIP,,62.02A,O,9220,NN,sirene,siren_direct
923398861,METEKI COMMUNICATION,,62.02A,O,9220,NN,sirene,siren_direct
923419667,HACK4VALUES,,62.02A,O,9220,NN,sirene,siren_direct
923428619,INCLUSIVE METAL,,63.12Z,O,9220,NN,sirene,siren_direct
923429419,GOLACO,,63.12Z,O,9220,NN,sirene,siren_direct
923446108,COGNITIF & CONNECTE,,63.11Z,O,9220,NN,sirene,siren_direct
923471916,VERYCLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
923489017,POPSCLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
923504989,SCRUTIN,,62.01Z,O,9220,NN,sirene,siren_direct
923522627,LES AMIS DU PATRIMOINE EUROPEEN (EN BOURGOGNE - FRANCHE-COMTE),,63.12Z,O,9220,NN,sirene,siren_direct
923524326,BADASS,,63.12Z,O,9220,NN,sirene,siren_direct
923533186,OXNYA GROUP,,63.11Z,O,9220,NN,sirene,siren_direct
923536999,ASTROCLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
923542633,CYBERGRANGE,,62.02A,O,9260,NN,sirene,siren_direct
923546683,MYCELIUMS,,62.01Z,O,9220,NN,sirene,siren_direct
923557599,SPEEDI-HEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
923562136,NEBULOUS NETWORK,,63.11Z,O,9220,NN,sirene,siren_direct
923564595,RESEAU BIM NORMANDIE,,62.01Z,O,9220,NN,sirene,siren_direct
923572937,ARKADIAMC GROUP,,63.11Z,O,9220,NN,sirene,siren_direct
923602171,ASSOCIATION POUR LA VISIBILITE NUMERIQUE EN FAVEUR DES ACTEURS TOURISTIQUE DE SAINTE-ROSE,,63.12Z,O,9220,NN,sirene,siren_direct
923606602,VERSATIL ET COMPAGNIE,,62.01Z,O,9220,NN,sirene,siren_direct
923613483,LA FRASQUE,,63.12Z,O,9220,NN,sirene,siren_direct
923620660,DATA GOVERNANCE ALLIANCE FOR SMARTER CITIZENS (DG4SC),,62.02A,O,9220,NN,sirene,siren_direct
923624456,VIPLE NETWORK SERVICES,,62.02A,O,9220,NN,sirene,siren_direct
923629232,NOUT WEB REUNION,,62.01Z,O,9220,NN,sirene,siren_direct
923633077,FABULOUS TECHS,,63.12Z,O,9220,NN,sirene,siren_direct
923653232,RAKUVEN DEFENSE,,62.01Z,O,9220,NN,sirene,siren_direct
923678148,PC PAS SORCIER,,62.02A,O,9220,NN,sirene,siren_direct
923682918,AUTIS'CONECT,,62.01Z,O,9220,NN,sirene,siren_direct
923689137,HESS-GROUP,,63.11Z,O,9220,NN,sirene,siren_direct
923689152,RONY,,63.11Z,O,9220,NN,sirene,siren_direct
923690168,PHOENIX,,62.01Z,O,5560,02,sirene,siren_direct
923695217,LAMAISONRP,,58.21Z,O,9220,NN,sirene,siren_direct
923697932,STVALERYCOEURDECAUX COMMUNICATION,,63.12Z,O,9220,NN,sirene,siren_direct
923703169,SKYHOST,,63.11Z,O,9220,NN,sirene,siren_direct
923715338,GROUPE TYSKO,,63.11Z,O,9220,NN,sirene,siren_direct
923726905,SPACESHIP CRAFTING,,58.21Z,O,9220,NN,sirene,siren_direct
923737936,ENGENIWEB,,63.12Z,O,9220,NN,sirene,siren_direct
923767495,SUPERCHICANE,,63.12Z,O,9220,NN,sirene,siren_direct
923767529,SOCIOS FC METZ,,63.12Z,O,9260,NN,sirene,siren_direct
923778856,ATHENA-HEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
923809644,TOUTEMPS,,63.12Z,O,9220,NN,sirene,siren_direct
923809693,ASSOSERVICESWEB,,63.12Z,O,9220,NN,sirene,siren_direct
923811343,NOCTIS,,58.21Z,O,9220,NN,sirene,siren_direct
923811392,MINAH LABS,,63.11Z,O,9220,NN,sirene,siren_direct
923821045,TSEDACLICK,,62.01Z,O,9220,NN,sirene,siren_direct
923836449,ASSOCIATION POUR LES SOLUTIONS INFORMATIQUES INNOVANTES EN SANTE,,62.02A,O,9220,NN,sirene,siren_direct
923871495,COKO,,58.29C,O,9220,NN,sirene,siren_direct
923896021,808TEAM,,63.11Z,O,9220,NN,sirene,siren_direct
923902514,"KARU*BBEAN NEWS, LE MAGAZINE DE LA CARAIBE",,63.12Z,O,9220,NN,sirene,siren_direct
923910269,ADMINISTRACOM LA BOUTIQUE.COM,,63.11Z,O,9220,NN,sirene,siren_direct
923913859,MEDIA 11,,63.12Z,O,9220,NN,sirene,siren_direct
923932966,DIGITAL NEO ACADEMY (DNA),,62.02A,O,9220,NN,sirene,siren_direct
923939953,SYNEOD,,62.02A,O,9220,NN,sirene,siren_direct
923955611,PIAILLE,,63.12Z,O,9220,NN,sirene,siren_direct
923960819,FRESHSERV CORPORATION,,62.02A,O,9220,NN,sirene,siren_direct
923986061,INDIAN BUSINESS WOMEN IN FRANCE (IBWIF),,63.12Z,O,9220,NN,sirene,siren_direct
923987192,MILTHY HEBERG,,63.12Z,O,9220,NN,sirene,siren_direct
923990030,DJT@L,,62.02A,O,9220,NN,sirene,siren_direct
923994099,OPLIBRIS,,62.01Z,O,5560,NN,sirene,siren_direct
923995179,COOP STUDIOS,,62.01Z,O,6901,01,sirene,siren_direct
924000441,M82 PROJECT,,62.02A,O,9220,NN,sirene,siren_direct
924026594,KRASHBOYZ BORDEL KLUB,,63.11Z,O,9220,NN,sirene,siren_direct
924036502,AIDE ET CONSEIL EN INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
924037302,L'ENGRENAGE FESTIF,,62.01Z,O,9220,NN,sirene,siren_direct
924047905,CARBONFIGHT,,62.01Z,O,9220,NN,sirene,siren_direct
924052681,BEPERF,,63.11Z,O,9220,NN,sirene,siren_direct
924075674,RIPOST' HARCELEMENT,,62.01Z,O,9220,NN,sirene,siren_direct
924104433,WRITE HEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
924116486,CTF EFREI,,62.02A,O,9220,NN,sirene,siren_direct
924124571,SIS-DATA-LAB,,63.11Z,O,9220,NN,sirene,siren_direct
924131048,SOURCE-INFO ET INVESTIGATION,,63.12Z,O,9220,NN,sirene,siren_direct
924133671,COBALT GROUP,,63.11Z,O,9220,NN,sirene,siren_direct
924145410,O.D.E.S.A (OPEN DECENTRALIZED EXCHANGE SOFTWARE ALLIANCE),,62.01Z,O,9220,NN,sirene,siren_direct
924157548,DIGITALFENCE,,62.02A,O,9220,NN,sirene,siren_direct
924164478,ETHERLINX,,63.11Z,O,9220,NN,sirene,siren_direct
924172380,VOIX SOCIALES,,63.12Z,O,9220,NN,sirene,siren_direct
924186174,MORDUS 2 SAVOIE,,63.12Z,O,9220,NN,sirene,siren_direct
924186182,VELYSION,,63.12Z,O,9220,NN,sirene,siren_direct
924187925,OXYHOSTING,,63.11Z,O,9220,NN,sirene,siren_direct
924198930,BANDEROLE CAFE,,62.01Z,O,9220,NN,sirene,siren_direct
924208317,GLOBAL SAR HUB,,62.01Z,O,9220,NN,sirene,siren_direct
924213572,JMX GROUP,,62.02A,O,9220,NN,sirene,siren_direct
924231996,DOCAMEX,,63.11Z,O,9220,01,sirene,siren_direct
924245954,JUST A SUPER AWESOME ASSOCIATION,,62.01Z,O,9220,NN,sirene,siren_direct
924257421,OLDFRIENDSCLUB,,63.12Z,O,9220,NN,sirene,siren_direct
924258288,TC INFOS,,63.12Z,O,9220,NN,sirene,siren_direct
924271521,OPEN FOOD NETWORK EUROPE,,62.01Z,O,9220,NN,sirene,siren_direct
924273345,FONDS DE DOTATION DU LIBRE,,63.11Z,O,9300,NN,sirene,siren_direct
924276611,PACKET CLEARING HOUSE,,62.02A,O,9220,NN,sirene,siren_direct
924276678,AUTOHEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
924285067,LAUDINE INTERNET SERVICES,,62.01Z,O,9220,NN,sirene,siren_direct
924299605,TRANSFORMATION NUMERIQUE,,62.02A,O,9220,NN,sirene,siren_direct
924308463,KANADE,,63.11Z,O,9220,NN,sirene,siren_direct
924316532,HEXAGONE MINECRAFT,,63.11Z,O,9220,NN,sirene,siren_direct
924316565,HEXAGONE GTA,,63.11Z,O,9220,NN,sirene,siren_direct
924316573,HEXAGONE GMOD,,63.11Z,O,9220,NN,sirene,siren_direct
924318728,HEXAGONE GAMES,,63.11Z,O,9220,NN,sirene,siren_direct
924360704,AJO SOLUTIONS,,62.02A,O,9220,NN,sirene,siren_direct
924361827,WINKSTARS,,62.01Z,O,9220,NN,sirene,siren_direct
924370778,OLYMPIAPE,,58.21Z,O,9220,NN,sirene,siren_direct
924384001,ASSOCIATION BXDEV,,62.01Z,O,9220,NN,sirene,siren_direct
924390032,TROPICRAFT,,63.12Z,O,9220,NN,sirene,siren_direct
924400401,SYSTEMS CONSULTING MICRO-SERVICES (SCMS),,62.02A,O,9220,NN,sirene,siren_direct
924413438,LES EDITIONS MASQUEES,,62.01Z,O,9220,NN,sirene,siren_direct
924418718,WORLD ECO,,58.29C,O,9220,NN,sirene,siren_direct
924430846,SECUROST,,63.11Z,O,9220,NN,sirene,siren_direct
924466477,IC DOLAB FRANCE,,62.01Z,O,9220,NN,sirene,siren_direct
924468952,WEB3 POUR TOUS,,63.12Z,O,9220,NN,sirene,siren_direct
924486665,NEXUS ESGI JUNIOR CONSEIL,,62.02A,O,9220,NN,sirene,siren_direct
924488844,FEDERATION DES EDITEURS D'INFORMATIQUE MEDICALE ET PARAMEDICALE AMBULATOIRE - (FEIMA),,58.29C,O,9220,NN,sirene,siren_direct
924497233,MODHEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
924510258,CAWOYLEL,,62.02A,O,9220,NN,sirene,siren_direct
924548233,INFRASKY,,63.11Z,O,9220,NN,sirene,siren_direct
924569908,LA GUILDE MEDIEVALE FANTASTIQUE,,62.01Z,O,9220,NN,sirene,siren_direct
924574452,ASSOCIATION WORKPRO,,63.12Z,O,9220,NN,sirene,siren_direct
924575392,LA CHARIOTTE,,62.02A,O,9220,NN,sirene,siren_direct
924592744,ATELIER CYBER DU GRAND EST,,62.02A,O,9260,NN,sirene,siren_direct
924597222,ACTIVOICE,,62.01Z,O,9220,NN,sirene,siren_direct
924598741,NORTHHOST,,63.11Z,O,9220,NN,sirene,siren_direct
924601529,STREAM EVENTZ,,63.12Z,O,9220,NN,sirene,siren_direct
924606106,NEND-HOSTING,,63.11Z,O,9220,NN,sirene,siren_direct
924616220,TOKEJ,,63.11Z,O,9220,NN,sirene,siren_direct
924618135,B.UG.METZ-BLENDER USER GROUP METZ,,62.01Z,O,9260,NN,sirene,siren_direct
924618275,MED STUD TECH,,62.01Z,O,9220,NN,sirene,siren_direct
924634306,OVERBAL,,62.02A,O,9220,NN,sirene,siren_direct
924642036,ASSOCIATION TLON,,63.12Z,O,9220,NN,sirene,siren_direct
924658974,ASTRINET,,63.11Z,O,9220,NN,sirene,siren_direct
924666399,AU TRAVERS,,62.02A,O,9220,NN,sirene,siren_direct
924676729,COLLECTIF DE L'INFRASTRUCTURE MUTUALISEE,,63.11Z,O,9220,NN,sirene,siren_direct
924697451,LA MOUETTE RADIEUSE,,62.02A,O,9220,NN,sirene,siren_direct
924702095,ANIMALERT,,63.12Z,O,9220,NN,sirene,siren_direct
924720113,VECT'HEURE,,62.01Z,O,9220,NN,sirene,siren_direct
924739709,HWHOST,,63.11Z,O,9260,NN,sirene,siren_direct
924811904,SPLRGE,,62.02A,O,9220,NN,sirene,siren_direct
924819204,L'ASSO D'ISMEE,,63.12Z,O,9220,NN,sirene,siren_direct
925147175,GUILD OPEN TECH (GOT),,62.02A,O,9220,NN,sirene,siren_direct
925211070,DIGITAL DEMOCRACY DEFENDERS (3D),,63.12Z,O,9220,NN,sirene,siren_direct
925211518,NUMINA,,58.29C,O,9220,NN,sirene,siren_direct
925256711,NEXUSCRAFT STUDIO,,62.01Z,O,9220,NN,sirene,siren_direct
925257776,HOTELIOS,,58.29C,O,5458,NN,sirene,siren_direct
925322620,IA POUR LA SECURITE GLOBALE,,62.02A,O,9220,NN,sirene,siren_direct
925388233,RENN.ES,,62.02A,O,9220,NN,sirene,siren_direct
925393589,ASSOCIATION INFORMATIQUE ZENPROJECT,,62.02A,O,9220,NN,sirene,siren_direct
925395626,PHREAKS 2600,,62.02A,O,9220,NN,sirene,siren_direct
927461608,VARINFOS,,63.12Z,O,9220,NN,sirene,siren_direct
927464578,HOOKUPS,,63.12Z,O,9220,NN,sirene,siren_direct
927548347,COOPERATIVE DES COMMUNS NUMERIQUES DES TERRITOIRES,,63.12Z,O,5560,NN,sirene,siren_direct
927696823,SAFE CYBER INITIATIVE,,62.02A,O,9220,NN,sirene,siren_direct
927769620,COBRA-HOST,,63.11Z,O,9220,NN,sirene,siren_direct
927837120,CORENTIN WEBSITE,,62.01Z,O,9220,NN,sirene,siren_direct
927919084,UBIQ,,62.01Z,O,5710,NN,sirene,siren_direct
927993352,LOKENKAS,,62.01Z,O,9220,NN,sirene,siren_direct
928089333,CLUB INFORMATIQUE DE SAULXURES LES NANCY,,62.02A,O,9220,NN,sirene,siren_direct
928157122,EN RENFORT,,62.01Z,O,5710,NN,sirene,siren_direct
928302751,ENGAGETECH SOCIAL,,62.01Z,O,9220,NN,sirene,siren_direct
928638428,HAMMERHEAD STUDIO,,62.01Z,O,9220,NN,sirene,siren_direct
928731470,ZONE DELTA,,62.01Z,O,9220,NN,sirene,siren_direct
928826999,JUNIOR ACCEPTE(E),,62.01Z,O,9220,NN,sirene,siren_direct
928836584,US LIFE,,62.03Z,O,9220,NN,sirene,siren_direct
928902774,INCLUSION AI TECH (INCLUSIONAITECH),,62.01Z,O,9220,NN,sirene,siren_direct
928952860,COHORTES CO,,62.01Z,O,5710,NN,sirene,siren_direct
928955426,LEXIA FRANCE,,62.01Z,O,5710,NN,sirene,siren_direct
928984426,LOOP MEDIAS,,63.12Z,O,9220,NN,sirene,siren_direct
928988872,RESILIEN,,63.11Z,O,9220,NN,sirene,siren_direct
929011195,INNOV'AGIR,,62.01Z,O,9220,NN,sirene,siren_direct
929057024,CAPLANNO (COMMUNAUTE DES ACTEURS DE PLANNO),,62.01Z,O,9220,NN,sirene,siren_direct
929238970,TONTON VELO,,63.12Z,O,9220,NN,sirene,siren_direct
929244762,LAVALEURSURE,,63.12Z,O,9220,NN,sirene,siren_direct
929263838,GAME OF ARKADIA,,62.01Z,O,9220,NN,sirene,siren_direct
929264539,GROUPE EN LIGNE UNIFIANT LES EVALUATIONS DES ENSEIGNEMENTS ET DES STAGES GELULES,,63.12Z,O,9220,NN,sirene,siren_direct
929347730,A4G INFO,,62.02A,O,5710,NN,sirene,siren_direct
929373553,HERISSON BLEU,,63.11Z,O,9220,NN,sirene,siren_direct
929403509,DIUM-CORP,,63.11Z,O,9220,NN,sirene,siren_direct
929428480,WIRO LOGICIEL LIBRE,,62.01Z,O,9220,NN,sirene,siren_direct
929510238,IEYES,,58.29C,O,5710,NN,sirene,siren_direct
929565414,CAPITALILLE,,62.01Z,O,9220,NN,sirene,siren_direct
929632297,LOGMOTION,,62.02A,O,5710,NN,sirene,siren_direct
929650612,CRAFTSERV,,62.02A,O,9220,NN,sirene,siren_direct
929778231,OBSERVATOIRE DES JOURNALISTES ET DE L'INFORMATION MEDIATIQUE,,63.12Z,O,9220,NN,sirene,siren_direct
929885408,STATOSCOP,,63.11Z,O,5460,NN,sirene,siren_direct
929971596,ALVADO.CO,,63.12Z,O,5710,NN,sirene,siren_direct
930008024,FRENCH HOST,,63.11Z,O,9220,NN,sirene,siren_direct
930008511,CLUB INFORMATIQUE DE L'ENSEEIHT,,62.01Z,O,9220,NN,sirene,siren_direct
930088562,FIVEHOST,,63.11Z,O,9220,NN,sirene,siren_direct
930169032,COMMUTATIO,,63.12Z,O,5710,NN,sirene,siren_direct
930214226,NTICOM & TECH- NOUVELLES TECHNOLOGIES DE COMMUNICATION & HI-TECH,,62.01Z,O,5710,NN,sirene,siren_direct
930270749,HEURIST NETWORK,,63.11Z,O,9220,NN,sirene,siren_direct
930287511,AI - DIGITAL,,62.02A,O,9220,NN,sirene,siren_direct
930495882,BIOMANIA,,62.01Z,O,5710,NN,sirene,siren_direct
930520564,PROHOSTING,,63.12Z,O,9220,NN,sirene,siren_direct
930540430,ROND STUDIO,,62.01Z,O,9220,NN,sirene,siren_direct
930591029,LABEL REUNIPRO,,63.12Z,O,9220,NN,sirene,siren_direct
930697396,LEBUREAU.COOP,,63.11Z,O,5460,NN,sirene,siren_direct
930704366,ASSOCIATION MANTRA,,63.12Z,O,9220,NN,sirene,siren_direct
930711130,EDOSSAH,,62.01Z,O,5710,NN,sirene,siren_direct
930792403,NEXUSTECH,,63.11Z,O,9220,NN,sirene,siren_direct
930852637,ASSOCIATION LE KIWI,,62.02A,O,9220,NN,sirene,siren_direct
930937396,HUBMONSTER.IO.,,63.12Z,O,9220,NN,sirene,siren_direct
930956404,ACTUARISK METRICS,,62.02A,O,5710,NN,sirene,siren_direct
931043954,NOXY E-SPORT,,58.21Z,O,9220,NN,sirene,siren_direct
931143309,KIBUTECH ASSO,,62.01Z,O,9220,NN,sirene,siren_direct
931182018,FUROSU,,62.01Z,O,5710,NN,sirene,siren_direct
931214126,WEBMIEL,,58.29C,O,5306,NN,sirene,siren_direct
931383244,TRIFLE ENTERTAINMENT,,58.21Z,O,9220,NN,sirene,siren_direct
931386361,MON PETIT TESTAMENT,,62.01Z,O,9220,NN,sirene,siren_direct
931504575,NODAHEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
931524870,VYROHOST,,63.11Z,O,9220,NN,sirene,siren_direct
931529127,PANDAFLANDRES,,63.12Z,O,9220,NN,sirene,siren_direct
931657530,SPACE COMMUNITY,,63.11Z,O,9220,NN,sirene,siren_direct
931670053,SOLESM'CONNECT,,63.12Z,O,9220,NN,sirene,siren_direct
931753685,AN DROUIZIG,,62.01Z,O,9220,NN,sirene,siren_direct
931759435,MAUVE,,62.01Z,O,5710,NN,sirene,siren_direct
931837470,DERBALI,,62.01Z,O,5499,NN,sirene,siren_direct
931986574,JEUX VIDEO POUR AVEUGLES (JVPA),,62.01Z,O,9220,NN,sirene,siren_direct
932006513,OCTASERV SOLUTIONS,,63.11Z,O,9220,NN,sirene,siren_direct
932243876,JTHEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
932254527,CARE CONNECT,,62.01Z,O,5710,NN,sirene,siren_direct
932333115,LIBERAPAY,,63.11Z,O,9220,NN,sirene,siren_direct
932337983,ALL KIDS ARE COOL KIDS,,62.01Z,O,5710,NN,sirene,siren_direct
932354012,U.W.A,,62.01Z,O,9220,NN,sirene,siren_direct
932355373,ZEROD,,58.21Z,O,9220,NN,sirene,siren_direct
932373558,SC ASSOCIATION,,58.21Z,O,9220,NN,sirene,siren_direct
932396773,ADAPTIMATE,,62.01Z,O,9220,NN,sirene,siren_direct
932398118,AVIGNON ET MOI,,63.12Z,O,9220,NN,sirene,siren_direct
932409055,ECOTIZEN,,63.12Z,O,5710,NN,sirene,siren_direct
932561442,GALTYAGROUPE,,63.11Z,O,9220,NN,sirene,siren_direct
932561517,CENTIPEDE-RTK,,58.29C,O,9220,NN,sirene,siren_direct
932632011,CYBERACTU,,62.02A,O,9220,NN,sirene,siren_direct
932709520,QUALITANIE,,62.02A,O,5710,NN,sirene,siren_direct
932746779,AMICALE INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
932749369,DARK GLOBE.FR,,62.01Z,O,9220,NN,sirene,siren_direct
932854094,PIXELEUR,,62.01Z,O,9220,NN,sirene,siren_direct
932971914,FENSCHVALLEEACTUALITES,,63.12Z,O,9260,NN,sirene,siren_direct
933058281,DIJON WEB,,63.12Z,O,9220,NN,sirene,siren_direct
933519043,E-POLE,,62.02A,O,5710,NN,sirene,siren_direct
933678633,24HDUMANCHE,,63.11Z,O,9220,NN,sirene,siren_direct
933697435,LOGAMES,,62.01Z,O,9220,NN,sirene,siren_direct
933875585,MUSICPLEASE,,63.12Z,O,9220,NN,sirene,siren_direct
933937039,HELLO WORLD,,62.01Z,O,5710,NN,sirene,siren_direct
933966681,ASSISTANCE COURS ANIMATIONS ET BIEN ETRE,,62.02A,O,9220,NN,sirene,siren_direct
934050345,GRENADILLE,,62.01Z,O,5710,NN,sirene,siren_direct
934210675,NEXTGEN-HEBERG (NGH),,63.11Z,O,9220,NN,sirene,siren_direct
934353913,APP-ELLES,,62.01Z,O,5710,NN,sirene,siren_direct
934408089,INFO CITY TV,,63.12Z,O,9260,NN,sirene,siren_direct
934697558,HOSTYFREE,,63.11Z,O,9220,NN,sirene,siren_direct
934698226,EV PROD,,58.21Z,O,9220,NN,sirene,siren_direct
934742651,MYRHMICA SKILLS RECRUITMENT,,63.12Z,O,5710,NN,sirene,siren_direct
934780909,LEARNCYBER,,62.02A,O,9220,NN,sirene,siren_direct
934845181,NESTCLOUD,,63.11Z,O,9220,NN,sirene,siren_direct
934904269,RXLABORATORIO,,62.02A,O,9220,NN,sirene,siren_direct
934927971,THE FORTRESS OF THIEVES (TFOT),,62.03Z,O,9220,NN,sirene,siren_direct
934936386,COD'HACK,,62.01Z,O,9220,NN,sirene,siren_direct
935031948,BUBBLE WEB,,63.12Z,O,9220,NN,sirene,siren_direct
935084830,LOUISA,,62.01Z,O,5710,NN,sirene,siren_direct
935252700,PH.LABS,,63.12Z,O,9220,NN,sirene,siren_direct
935282756,MANKINDME,,62.01Z,O,5710,NN,sirene,siren_direct
937630143,NUBI TECH,,62.02A,O,9220,NN,sirene,siren_direct
937635415,POCKET CORP,,63.12Z,O,9220,NN,sirene,siren_direct
937947448,DIVINEPREQUELPROJECT,,58.21Z,O,9220,NN,sirene,siren_direct
938005741,RECITHALL,,63.12Z,O,9220,NN,sirene,siren_direct
938152782,MIONT SA,,62.01Z,O,5710,NN,sirene,siren_direct
938157104,CLUB NAUTILUS,,62.01Z,O,9220,NN,sirene,siren_direct
938162567,HDI,,62.02A,O,9220,NN,sirene,siren_direct
938167251,CYBER SEC ASSO,,62.02A,O,9220,NN,sirene,siren_direct
938253598,SPORTSANTECLIC,,62.01Z,O,5710,NN,sirene,siren_direct
938333549,ISTOUTI,,62.02A,O,5710,NN,sirene,siren_direct
938594231,ZETO NETWORK,,63.11Z,O,9220,NN,sirene,siren_direct
938643699,BESTA,,62.01Z,O,9220,NN,sirene,siren_direct
938700788,INFO NET,,62.02A,O,9220,NN,sirene,siren_direct
938743333,ASSOCIATION FOR THE DIGITAL DIFFUSION OF THE ARMENIAN CULTURE (ADDAC),,62.01Z,O,9220,NN,sirene,siren_direct
938841723,JUSTMYHOST,,63.11Z,O,9220,NN,sirene,siren_direct
938858263,LRD HEBERG,,63.11Z,O,9220,NN,sirene,siren_direct
