siren;sources;origines;methode_jointure;confiance_jointure;denomination;code_postal;commune;site_web;nom_structure_porteuse;naf;tranche_effectifs;categorie_juridique;denomination__tiers_lieux;code_postal__tiers_lieux;commune__tiers_lieux;site_web__tiers_lieux;denomination__ess_numerique;denomination__cate_juridique;nom_usage;famille_ess;naf_numerique;tags_numerique
922970215;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TECHNOSTRUCTURES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923020846;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SKYYRIXX;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923025183;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;EASYU;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923047963;ess_france|sirene;ess_numerique;siren_direct;;RCM 2;;;;;63.12Z;;;;;;;;;;;True;portail_web
923078778;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE BIONA;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923095103;ess_france|sirene;ess_numerique;siren_direct;;T4 ZONE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923113559;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;WOOPEAR;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923119523;ess_france|sirene;ess_numerique;siren_direct;;FRNIX;;;;;63.12Z;;;;;;;;;;;True;portail_web
923122709;ess_france|sirene;ess_numerique;siren_direct;;NFC - NUMERIQUE FOX CLUB;;;;;62.02A;;;;;;;;;;;True;conseil_it
923126585;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;FLASHCLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923128151;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;XRPL COMMONS;;;;;63.11Z;3;9220.0;;;;;;;;association;True;hebergement
923162143;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;FLUXY GROUP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923168637;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION DIGITAL HABITAT;;;;;63.12Z;;;;;;;;;;;True;portail_web
923209761;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION AUX SECOURS DES UTILISATEURS VICTIMES DES RANCONGICIELS ( ASECUR );;;;;62.02A;;;;;;;;;;;True;conseil_it
923226047;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE SPEED CLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923239552;ess_france|sirene;ess_numerique;siren_direct;;FAIS PAS GENRE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923264816;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LE COMPTOIR DIGITAL SUD (CDS);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923285597;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;DELZYION'CLOUD (DLZ'CLOUD);;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923309934;tiers_lieux;tiers_lieux;scoring;1.0;Le Cube Garges;95140.0;GARGES LES GONESSE;https://www.lecubegarges.fr/;;;;;;;;;;;;;False;
923322085;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SECRET DE NAISSANCE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923334171;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;IDIA TECH GRIMPORT DEVELOPPEMENT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923364038;ess_france|sirene;ess_numerique;siren_direct;;TWENTY-FIVE SCOPE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923395602;ess_france|sirene;ess_numerique;siren_direct;;PANEL.RIP;;;;;62.02A;;;;;;;;;;;True;conseil_it
923398861;ess_france|sirene;ess_numerique;siren_direct;;METEKI COMMUNICATION;;;;;62.02A;;;;;;;;;;;True;conseil_it
923419667;ess_france|sirene;ess_numerique;siren_direct;;HACK4VALUES;;;;;62.02A;;;;;;;;;;;True;conseil_it
923428619;ess_france|sirene;ess_numerique;siren_direct;;INCLUSIVE METAL;;;;;63.12Z;;;;;;;;;;;True;portail_web
923429419;ess_france|sirene;ess_numerique;siren_direct;;GOLACO;;;;;63.12Z;;;;;;;;;;;True;portail_web
923446108;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COGNITIF & CONNECTE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923471916;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;VERYCLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923489017;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;POPSCLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923504989;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SCRUTIN;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923522627;ess_france|sirene;ess_numerique;siren_direct;;LES AMIS DU PATRIMOINE EUROPEEN (EN BOURGOGNE - FRANCHE-COMTE);;;;;63.12Z;;;;;;;;;;;True;portail_web
923524326;ess_france|sirene;ess_numerique;siren_direct;;BADASS;;;;;63.12Z;;;;;;;;;;;True;portail_web
923533186;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;OXNYA GROUP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923536999;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASTROCLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923542633;tiers_lieux;tiers_lieux;scoring;0.88;La CyberGrange;67100.0;STRASBOURG;https://www.cybergrange.eu/;;;;;;;;;;;;;False;
923546683;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MYCELIUMS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923557599;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SPEEDI-HEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923562136;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NEBULOUS NETWORK;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923564595;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RESEAU BIM NORMANDIE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923572937;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ARKADIAMC GROUP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923598106;tiers_lieux;tiers_lieux;scoring;0.8;Tiers-lieu numérique;80200.0;PERONNE;https://tierslieunumerique.fr;;;;;;;;;;;;;False;
923602171;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION POUR LA VISIBILITE NUMERIQUE EN FAVEUR DES ACTEURS TOURISTIQUE DE SAINTE-ROSE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923606602;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;VERSATIL ET COMPAGNIE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923613483;ess_france|sirene;ess_numerique;siren_direct;;LA FRASQUE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923620660;ess_france|sirene;ess_numerique;siren_direct;;DATA GOVERNANCE ALLIANCE FOR SMARTER CITIZENS (DG4SC);;;;;62.02A;;;;;;;;;;;True;conseil_it
923624456;ess_france|sirene;ess_numerique;siren_direct;;VIPLE NETWORK SERVICES;;;;;62.02A;;;;;;;;;;;True;conseil_it
923629232;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NOUT WEB REUNION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923633077;ess_france|sirene;ess_numerique;siren_direct;;FABULOUS TECHS;;;;;63.12Z;;;;;;;;;;;True;portail_web
923653232;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RAKUVEN DEFENSE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923678148;ess_france|sirene;ess_numerique;siren_direct;;PC PAS SORCIER;;;;;62.02A;;;;;;;;;;;True;conseil_it
923682918;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;AUTIS'CONECT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923689137;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;HESS-GROUP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923689152;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RONY;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923695217;ess_france|sirene;ess_numerique;siren_direct;;LAMAISONRP;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
923697932;ess_france|sirene;ess_numerique;siren_direct;;STVALERYCOEURDECAUX COMMUNICATION;;;;;63.12Z;;;;;;;;;;;True;portail_web
923703169;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SKYHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923715338;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE TYSKO;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923726905;ess_france|sirene;ess_numerique;siren_direct;;SPACESHIP CRAFTING;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
923737936;ess_france|sirene;ess_numerique;siren_direct;;ENGENIWEB;;;;;63.12Z;;;;;;;;;;;True;portail_web
923767495;ess_france|sirene;ess_numerique;siren_direct;;SUPERCHICANE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923778856;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ATHENA-HEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923809644;ess_france|sirene;ess_numerique;siren_direct;;TOUTEMPS;;;;;63.12Z;;;;;;;;;;;True;portail_web
923809693;ess_france|sirene;ess_numerique;siren_direct;;ASSOSERVICESWEB;;;;;63.12Z;;;;;;;;;;;True;portail_web
923811343;ess_france|sirene;ess_numerique;siren_direct;;NOCTIS;;;;;58.21Z;;;;;;;;;;;True;edition_jeux
923811392;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MINAH LABS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923821045;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TSEDACLICK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
923836449;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION POUR LES SOLUTIONS INFORMATIQUES INNOVANTES EN SANTE;;;;;62.02A;;;;;;;;;;;True;conseil_it
923871495;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COKO;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
923896021;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;808TEAM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923902514;ess_france|sirene;ess_numerique;siren_direct;;KARU*BBEAN NEWS, LE MAGAZINE DE LA CARAIBE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923910269;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ADMINISTRACOM LA BOUTIQUE.COM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
923913859;ess_france|sirene;ess_numerique;siren_direct;;MEDIA 11;;;;;63.12Z;;;;;;;;;;;True;portail_web
923932966;ess_france|sirene;ess_numerique;siren_direct;;DIGITAL NEO ACADEMY (DNA);;;;;62.02A;;;;;;;;;;;True;conseil_it
923939953;ess_france|sirene;ess_numerique;siren_direct;;SYNEOD;;;;;62.02A;;;;;;;;;;;True;conseil_it
923955611;ess_france|sirene;ess_numerique;siren_direct;;PIAILLE;;;;;63.12Z;;;;;;;;;;;True;portail_web
923960819;ess_france|sirene;ess_numerique;siren_direct;;FRESHSERV CORPORATION;;;;;62.02A;;;;;;;;;;;True;conseil_it
923986061;ess_france|sirene;ess_numerique;siren_direct;;INDIAN BUSINESS WOMEN IN FRANCE (IBWIF);;;;;63.12Z;;;;;;;;;;;True;portail_web
923987192;ess_france|sirene;ess_numerique;siren_direct;;MILTHY HEBERG;;;;;63.12Z;;;;;;;;;;;True;portail_web
923990030;ess_france|sirene;ess_numerique;siren_direct;;DJT@L;;;;;62.02A;;;;;;;;;;;True;conseil_it
923994099;ess_france|sirene;ess_numerique;siren_direct;;OPLIBRIS;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
924000441;ess_france|sirene;ess_numerique;siren_direct;;M82 PROJECT;;;;;62.02A;;;;;;;;;;;True;conseil_it
924026594;sirene;cate_juridique;siren_direct;;KRASHBOYZ BORDEL KLUB;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924037302;sirene;cate_juridique;siren_direct;;L'ENGRENAGE FESTIF;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924047905;sirene;cate_juridique;siren_direct;;CARBONFIGHT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924052681;sirene;cate_juridique;siren_direct;;BEPERF;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924075674;sirene;cate_juridique;siren_direct;;RIPOST' HARCELEMENT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924104433;sirene;cate_juridique;siren_direct;;WRITE HEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924124571;sirene;cate_juridique;siren_direct;;SIS-DATA-LAB;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924133671;sirene;cate_juridique;siren_direct;;COBALT GROUP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924145410;sirene;cate_juridique;siren_direct;;O.D.E.S.A (OPEN DECENTRALIZED EXCHANGE SOFTWARE ALLIANCE);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924164478;sirene;cate_juridique;siren_direct;;ETHERLINX;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924187925;sirene;cate_juridique;siren_direct;;OXYHOSTING;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924198930;sirene;cate_juridique;siren_direct;;BANDEROLE CAFE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924208317;sirene;cate_juridique;siren_direct;;GLOBAL SAR HUB;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924231996;sirene;cate_juridique;siren_direct;;DOCAMEX;;;;;63.11Z;1;9220.0;;;;;;;;association;True;hebergement
924245954;sirene;cate_juridique;siren_direct;;JUST A SUPER AWESOME ASSOCIATION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924271521;sirene;cate_juridique;siren_direct;;OPEN FOOD NETWORK EUROPE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924273345;sirene;cate_juridique;siren_direct;;FONDS DE DOTATION DU LIBRE;;;;;63.11Z;NN;9300.0;;;;;;;;fondation;True;hebergement
924276678;sirene;cate_juridique;siren_direct;;AUTOHEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924285067;sirene;cate_juridique;siren_direct;;LAUDINE INTERNET SERVICES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924308463;sirene;cate_juridique;siren_direct;;KANADE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924316532;sirene;cate_juridique;siren_direct;;HEXAGONE MINECRAFT;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924316565;sirene;cate_juridique;siren_direct;;HEXAGONE GTA;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924316573;sirene;cate_juridique;siren_direct;;HEXAGONE GMOD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924318728;sirene;cate_juridique;siren_direct;;HEXAGONE GAMES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924361827;sirene;cate_juridique;siren_direct;;WINKSTARS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924384001;sirene;cate_juridique;siren_direct;;ASSOCIATION BXDEV;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924413438;sirene;cate_juridique;siren_direct;;LES EDITIONS MASQUEES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924418718;sirene;cate_juridique;siren_direct;;WORLD ECO;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
924430846;sirene;cate_juridique;siren_direct;;SECUROST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924466477;sirene;cate_juridique;siren_direct;;IC DOLAB FRANCE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924488844;sirene;cate_juridique;siren_direct;;FEDERATION DES EDITEURS D'INFORMATIQUE MEDICALE ET PARAMEDICALE AMBULATOIRE - (FEIMA);;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
924497233;sirene;cate_juridique;siren_direct;;MODHEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924548233;sirene;cate_juridique;siren_direct;;INFRASKY;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924569908;sirene;cate_juridique;siren_direct;;LA GUILDE MEDIEVALE FANTASTIQUE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924597222;sirene;cate_juridique;siren_direct;;ACTIVOICE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924598741;sirene;cate_juridique;siren_direct;;NORTHHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924606106;sirene;cate_juridique;siren_direct;;NEND-HOSTING;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924616220;sirene;cate_juridique;siren_direct;;TOKEJ;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924618275;sirene;cate_juridique;siren_direct;;MED STUD TECH;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
924658974;sirene;cate_juridique;siren_direct;;ASTRINET;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924676729;sirene;cate_juridique;siren_direct;;COLLECTIF DE L'INFRASTRUCTURE MUTUALISEE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
924720113;sirene;cate_juridique;siren_direct;;VECT'HEURE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
925211518;sirene;cate_juridique;siren_direct;;NUMINA;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
925256711;sirene;cate_juridique;siren_direct;;NEXUSCRAFT STUDIO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
927769620;sirene;cate_juridique;siren_direct;;COBRA-HOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
927837120;sirene;cate_juridique;siren_direct;;CORENTIN WEBSITE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
927993352;sirene;cate_juridique;siren_direct;;LOKENKAS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928302751;sirene;cate_juridique;siren_direct;;ENGAGETECH SOCIAL;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928638428;sirene;cate_juridique;siren_direct;;HAMMERHEAD STUDIO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928731470;sirene;cate_juridique;siren_direct;;ZONE DELTA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928826999;sirene;cate_juridique;siren_direct;;JUNIOR ACCEPTE(E);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928902774;sirene;cate_juridique;siren_direct;;INCLUSION AI TECH (INCLUSIONAITECH);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
928988872;sirene;cate_juridique;siren_direct;;RESILIEN;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
929011195;sirene;cate_juridique;siren_direct;;INNOV'AGIR;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
929057024;sirene;cate_juridique;siren_direct;;CAPLANNO (COMMUNAUTE DES ACTEURS DE PLANNO);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
929263838;sirene;cate_juridique;siren_direct;;GAME OF ARKADIA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
929373553;sirene;cate_juridique;siren_direct;;HERISSON BLEU;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
929403509;sirene;cate_juridique;siren_direct;;DIUM-CORP;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
929428480;sirene;cate_juridique;siren_direct;;WIRO LOGICIEL LIBRE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
929565414;sirene;cate_juridique;siren_direct;;CAPITALILLE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
930008024;sirene;cate_juridique;siren_direct;;FRENCH HOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
930008511;sirene;cate_juridique;siren_direct;;CLUB INFORMATIQUE DE L'ENSEEIHT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
930088562;sirene;cate_juridique;siren_direct;;FIVEHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
930270749;sirene;cate_juridique;siren_direct;;HEURIST NETWORK;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
930540430;sirene;cate_juridique;siren_direct;;ROND STUDIO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
930792403;sirene;cate_juridique;siren_direct;;NEXUSTECH;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
931143309;sirene;cate_juridique;siren_direct;;KIBUTECH ASSO;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
931386361;sirene;cate_juridique;siren_direct;;MON PETIT TESTAMENT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
931504575;sirene;cate_juridique;siren_direct;;NODAHEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
931524870;sirene;cate_juridique;siren_direct;;VYROHOST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
931657530;sirene;cate_juridique;siren_direct;;SPACE COMMUNITY;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
931753685;sirene;cate_juridique;siren_direct;;AN DROUIZIG;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
931898928;tiers_lieux;tiers_lieux;scoring;0.91;Cycle²;41800.0;TERNAY;;Cycle²;;;;;;;;;;;;False;
931986574;sirene;cate_juridique;siren_direct;;JEUX VIDEO POUR AVEUGLES (JVPA);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
932006513;sirene;cate_juridique;siren_direct;;OCTASERV SOLUTIONS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
932243876;sirene;cate_juridique;siren_direct;;JTHEBERG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
932333115;sirene;cate_juridique;siren_direct;;LIBERAPAY;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
932354012;sirene;cate_juridique;siren_direct;;U.W.A;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
932396773;sirene;cate_juridique;siren_direct;;ADAPTIMATE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
932561442;sirene;cate_juridique;siren_direct;;GALTYAGROUPE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
932561517;sirene;cate_juridique;siren_direct;;CENTIPEDE-RTK;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
932749369;sirene;cate_juridique;siren_direct;;DARK GLOBE.FR;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
932854094;sirene;cate_juridique;siren_direct;;PIXELEUR;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
933678633;sirene;cate_juridique;siren_direct;;24HDUMANCHE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
933697435;sirene;cate_juridique;siren_direct;;LOGAMES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
934210675;sirene;cate_juridique;siren_direct;;NEXTGEN-HEBERG (NGH);;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
934697558;sirene;cate_juridique;siren_direct;;HOSTYFREE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
934845181;sirene;cate_juridique;siren_direct;;NESTCLOUD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
934936386;sirene;cate_juridique;siren_direct;;COD'HACK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
938157104;sirene;cate_juridique;siren_direct;;CLUB NAUTILUS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
938594231;sirene;cate_juridique;siren_direct;;ZETO NETWORK;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
938643699;sirene;cate_juridique;siren_direct;;BESTA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
938743333;sirene;cate_juridique;siren_direct;;ASSOCIATION FOR THE DIGITAL DIFFUSION OF THE ARMENIAN CULTURE (ADDAC);;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
